PARENT_KEY_ID             ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DD86052  ,40,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0C98DD86052  ,50,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"6,069.00","5,100.00",969
74867AD200E41EDBA5D8B0C98DD86052  ,60,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.9,110,20.9
74867AD200E41EDBA5D8B0C98DD86052  ,70,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"5,471.62","4,598.00",873.62
74867AD200E41EDBA5D8B0C98DD86052  ,80,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,"4,046.00","3,400.00",646
74867AD200E41EDBA5D8B0C98DD86052  ,90,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,196.35,165,31.35
74867AD200E41EDBA5D8B0C98DD86052  ,100,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,"8,207.43","6,897.00","1,310.43"
74867AD200E41EDBA5D8B0C98DD88052  ,10,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DD88052  ,20,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"1,651.72","1,388.00",263.72
74867AD200E41EDBA5D8B0C98DD88052  ,30,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,40,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DD88052  ,50,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"3,303.44","2,776.00",527.44
74867AD200E41EDBA5D8B0C98DD88052  ,60,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,70,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD88052  ,80,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"4,955.16","4,164.00",791.16
74867AD200E41EDBA5D8B0C98DD88052  ,90,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DD88052  ,100,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD8A052  ,10,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,892.46,749.97,142.49
74867AD200E41EDBA5D8B0C98DD8A052  ,20,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77,14.63
74867AD200E41EDBA5D8B0C98DD8A052  ,30,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,"4,757.62","3,998.00",759.62
74867AD200E41EDBA5D8B0C98DD8A052  ,40,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,594.98,499.98,95
74867AD200E41EDBA5D8B0C98DD8A052  ,50,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77,14.63
74867AD200E41EDBA5D8B0C98DD8A052  ,60,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,"4,757.62","3,998.00",759.62
74867AD200E41EDBA5D8B0C98DD8A052  ,70,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,297.49,249.99,47.5
74867AD200E41EDBA5D8B0C98DD8A052  ,80,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,183.26,154,29.26
74867AD200E41EDBA5D8B0C98DD8C052  ,10,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DD8C052  ,20,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"5,604.90","4,710.00",894.9
74867AD200E41EDBA5D8B0C98DD8C052  ,30,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,320.94,269.7,51.24
74867AD200E41EDBA5D8B0C98DD8C052  ,40,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.7
74867AD200E41EDBA5D8B0C98DD8C052  ,50,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"1,868.30","1,570.00",298.3
74867AD200E41EDBA5D8B0C98DD8E052  ,10,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,"1,023.40",860,163.4
74867AD200E41EDBA5D8B0C98DD8E052  ,20,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DD8E052  ,30,74867AD200E41EDBA5D8B06B26F2C052  ,CAD          ,116.62,98,18.62
74867AD200E41EDBA5D8B0C98DD8E052  ,40,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,511.7,430,81.7
74867AD200E41EDBA5D8B0C98DD8E052  ,50,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DD90052  ,10,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,714,600,114
74867AD200E41EDBA5D8B0C98DD90052  ,20,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"3,996.02","3,358.00",638.02
74867AD200E41EDBA5D8B0C98DD90052  ,30,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DD90052  ,40,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DD90052  ,50,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"3,996.02","3,358.00",638.02
74867AD200E41EDBA5D8B0C98DD90052  ,60,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DD90052  ,70,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DD92052  ,10,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"5,994.03","5,037.00",957.03
74867AD200E41EDBA5D8B0C98DD92052  ,20,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.9,5.68
74867AD200E41EDBA5D8B0C98DD92052  ,30,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DD94052  ,10,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DD94052  ,20,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,531.93,447,84.93
74867AD200E41EDBA5D8B0C98DD94052  ,30,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,40.46,34,6.46
74867AD200E41EDBA5D8B0C98DD94052  ,40,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DD94052  ,50,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DD94052  ,60,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,40.46,34,6.46
74867AD200E41EDBA5D8B0C98DD94052  ,70,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,"3,213.00","2,700.00",513
74867AD200E41EDBA5D8B0C98DD94052  ,80,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,177.31,149,28.31
74867AD200E41EDBA5D8B0C98DD96052  ,10,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.6,340,64.6
74867AD200E41EDBA5D8B0C98DD96052  ,20,74867AD200E41EDBA5D8B06B26F94052  ,EUR          ,"1,982.54","1,666.00",316.54
74867AD200E41EDBA5D8B0C98DD96052  ,30,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,"5,709.62","4,798.00",911.62
74867AD200E41EDBA5D8B0C98DD96052  ,40,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,606.9,510,96.9
74867AD200E41EDBA5D8B0C98DD96052  ,50,74867AD200E41EDBA5D8B06B26F94052  ,EUR          ,991.27,833,158.27
74867AD200E41EDBA5D8B0C98DD96052  ,60,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,"5,709.62","4,798.00",911.62
74867AD200E41EDBA5D8B0C98DD98052  ,10,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"2,139.62","1,798.00",341.62
74867AD200E41EDBA5D8B0C98DD98052  ,20,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD98052  ,30,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595,500,95
74867AD200E41EDBA5D8B0C98DD9A052  ,10,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"2,139.62","1,798.00",341.62
74867AD200E41EDBA5D8B0C98DD9A052  ,20,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD9A052  ,30,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.5,750,142.5
74867AD200E41EDBA5D8B0C98DD9A052  ,40,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"2,139.62","1,798.00",341.62
74867AD200E41EDBA5D8B0C98DD9A052  ,50,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28,5.32
74867AD200E41EDBA5D8B0C98DD9A052  ,60,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,297.5,250,47.5
74867AD200E41EDBA5D8B0C98DD9A052  ,70,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,"3,209.43","2,697.00",512.43
74867AD200E41EDBA5D8B0C98DD9C052  ,10,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DD9C052  ,20,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DD9C052  ,30,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"4,955.16","4,164.00",791.16
74867AD200E41EDBA5D8B0C98DD9C052  ,40,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DD9E052  ,10,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,164.22,138,26.22
74867AD200E41EDBA5D8B0C98DD9E052  ,20,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,30,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,"1,070.98",899.98,171
74867AD200E41EDBA5D8B0C98DD9E052  ,40,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,246.33,207,39.33
74867AD200E41EDBA5D8B0C98DD9E052  ,50,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,60,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,"1,070.98",899.98,171
74867AD200E41EDBA5D8B0C98DD9E052  ,70,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,82.11,69,13.11
74867AD200E41EDBA5D8B0C98DD9E052  ,80,74867AD200E41EDBA5D8B06B26EBC052  ,USD          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DD9E052  ,90,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,"1,606.46","1,349.97",256.49
74867AD200E41EDBA5D8B0C98DDA0052  ,10,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,177.31,149,28.31
74867AD200E41EDBA5D8B0C98DDA0052  ,20,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,121.38,102,19.38
74867AD200E41EDBA5D8B0C98DDA0052  ,30,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DDA0052  ,40,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DDA0052  ,50,74867AD200E41EDBA5D8B06B26F1E052  ,MXN          ,121.38,102,19.38
74867AD200E41EDBA5D8B0C98DDA0052  ,60,74867AD200E41EDBA5D8B06B26F78052  ,MXN          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DDA0052  ,70,74867AD200E41EDBA5D8B06B26EC4052  ,MXN          ,354.62,298,56.62
74867AD200E41EDBA5D8B0C98DDA2052  ,10,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0C98DDA2052  ,20,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,"1,306.62","1,098.00",208.62
74867AD200E41EDBA5D8B0C98DDA2052  ,30,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,321.3,270,51.3
74867AD200E41EDBA5D8B0C98DDA2052  ,40,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16,3.04
74867AD200E41EDBA5D8B0C98DDA2052  ,50,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549,104.31
74867AD200E41EDBA5D8B0C98DDA2052  ,60,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.9,810,153.9
74867AD200E41EDBA5D8B0C98DDA4052  ,10,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,"5,890.50","4,950.00",940.5
74867AD200E41EDBA5D8B0C98DDA4052  ,20,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,107.08,89.98,17.1
74867AD200E41EDBA5D8B0C98DDA4052  ,30,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0C98DDA4052  ,40,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,"5,890.50","4,950.00",940.5
74867AD200E41EDBA5D8B0C98DDA4052  ,50,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,107.08,89.98,17.1
74867AD200E41EDBA5D8B0C98DDA4052  ,60,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.9,15.18
74867AD200E41EDBA5D8B0C98DDA4052  ,70,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,"3,927.00","3,300.00",627
74867AD200E41EDBA5D8B0C98DDA4052  ,80,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,160.61,134.97,25.64
74867AD200E41EDBA5D8B0C98DDA4052  ,90,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,190.16,159.8,30.36
74867AD200E41EDBA5D8B0C98DDA6052  ,10,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"2,115.82","1,778.00",337.82
74867AD200E41EDBA5D8B0C98DDA6052  ,20,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189,35.91
74867AD200E41EDBA5D8B0C98DDA6052  ,30,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,"2,115.82","1,778.00",337.82
74867AD200E41EDBA5D8B0C98DDA8052  ,10,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"1,998.01","1,679.00",319.01
74867AD200E41EDBA5D8B0C98DDA8052  ,20,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDAA052  ,10,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237,45.03
74867AD200E41EDBA5D8B0C98DDAA052  ,20,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,"1,827.84","1,536.00",291.84
74867AD200E41EDBA5D8B0C98DDAA052  ,30,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.9,1.69
74867AD200E41EDBA5D8B0C98DDAA052  ,40,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158,30.02
74867AD200E41EDBA5D8B0C98DDAC052  ,10,74867AD200E41EDBA5D8B06B26ED0052  ,USD          ,"1,424.43","1,197.00",227.43
74867AD200E41EDBA5D8B0C98DDAC052  ,20,74867AD200E41EDBA5D8B06B26F84052  ,USD          ,"1,651.72","1,388.00",263.72
74867AD200E41EDBA5D8B0C98DDAC052  ,30,74867AD200E41EDBA5D8B06B26F2A052  ,USD          ,110.67,93,17.67
74867AD200E41EDBA5D8B0C98DDAC052  ,40,74867AD200E41EDBA5D8B06B26ED0052  ,USD          ,"1,424.43","1,197.00",227.43
74867AD200E41EDBA5D8B0C98DDAC052  ,50,74867AD200E41EDBA5D8B06B26F84052  ,USD          ,"1,651.72","1,388.00",263.72
74867AD200E41EDBA5D8B0C98DDAE052  ,10,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,20,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0C98DDAE052  ,30,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,40,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.4,31.05
74867AD200E41EDBA5D8B0C98DDAE052  ,50,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,355.81,299,56.81
74867AD200E41EDBA5D8B0C98DDAE052  ,60,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,97.22,81.7,15.52
74867AD200E41EDBA5D8B0C98DDAE052  ,70,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDAE052  ,80,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,291.67,245.1,46.57
74867AD200E41EDBA5D8B0C98DDAE052  ,90,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598,113.62
74867AD200E41EDBA5D8B0C98DDB0052  ,10,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.4,460,87.4
74867AD200E41EDBA5D8B0C98DDB0052  ,20,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,8.21,6.9,1.31
74867AD200E41EDBA5D8B0C98DDB0052  ,30,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,"1,901.62","1,598.00",303.62
74867AD200E41EDBA5D8B0C98DDB2052  ,10,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,"1,535.10","1,290.00",245.1
74867AD200E41EDBA5D8B0C98DDB2052  ,20,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0,0,0
74867AD200E41EDBA5D8B0C98DDB4052  ,10,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DDB4052  ,20,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"5,994.03","5,037.00",957.03
74867AD200E41EDBA5D8B0C98DDB4052  ,30,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.9,5.68
74867AD200E41EDBA5D8B0C98DDB4052  ,40,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"1,428.00","1,200.00",228
74867AD200E41EDBA5D8B0C98DDB6052  ,10,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"5,351.43","4,497.00",854.43
74867AD200E41EDBA5D8B0C98DDB6052  ,20,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"2,424.03","2,037.00",387.03
74867AD200E41EDBA5D8B0C98DDB6052  ,30,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"5,351.43","4,497.00",854.43
74867AD200E41EDBA5D8B0C98DDB6052  ,40,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"2,424.03","2,037.00",387.03
74867AD200E41EDBA5D8B0C98DDB6052  ,50,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"1,783.81","1,499.00",284.81
74867AD200E41EDBA5D8B0C98DDB6052  ,60,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"1,616.02","1,358.00",258.02
74867AD200E41EDBA5D8B0C98DDB6052  ,70,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,"1,783.81","1,499.00",284.81
74867AD200E41EDBA5D8B0C98DDB6052  ,80,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,"1,616.02","1,358.00",258.02
74867AD200E41EDBA5D8B0C98DDB8052  ,10,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"5,950.00","5,000.00",950
74867AD200E41EDBA5D8B0C98DDB8052  ,20,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0C98DDB8052  ,30,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDB8052  ,40,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0C98DDB8052  ,50,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"2,138.43","1,797.00",341.43
74867AD200E41EDBA5D8B0C98DDB8052  ,60,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDB8052  ,70,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"11,900.00","10,000.00","1,900.00"
74867AD200E41EDBA5D8B0C98DDB8052  ,80,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,"1,425.62","1,198.00",227.62
74867AD200E41EDBA5D8B0C98DDB8052  ,90,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,353.43,297,56.43
74867AD200E41EDBA5D8B0C98DDB8052  ,100,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,"17,850.00","15,000.00","2,850.00"
74867AD200E41EDBA5D8B0C98DDBA052  ,10,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DDBA052  ,20,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"1,868.30","1,570.00",298.3
74867AD200E41EDBA5D8B0C98DDBA052  ,30,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,40,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,71.38,59.98,11.4
74867AD200E41EDBA5D8B0C98DDBA052  ,50,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"3,736.60","3,140.00",596.6
74867AD200E41EDBA5D8B0C98DDBA052  ,60,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,70,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DDBA052  ,80,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,"5,604.90","4,710.00",894.9
74867AD200E41EDBA5D8B0C98DDBA052  ,90,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.8,34.16
74867AD200E41EDBA5D8B0C98DDBA052  ,100,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,107.06,89.97,17.09
74867AD200E41EDBA5D8B0C98DDBC052  ,10,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"4,955.16","4,164.00",791.16
74867AD200E41EDBA5D8B0C98DDBC052  ,20,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DDBC052  ,30,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDBC052  ,40,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"3,303.44","2,776.00",527.44
74867AD200E41EDBA5D8B0C98DDBC052  ,50,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23,4.37
74867AD200E41EDBA5D8B0C98DDBC052  ,60,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198,37.62
74867AD200E41EDBA5D8B0C98DDBC052  ,70,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,"1,651.72","1,388.00",263.72
74867AD200E41EDBA5D8B0C98DDBC052  ,80,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46,8.74
74867AD200E41EDBA5D8B0C98DDBE052  ,10,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DDBE052  ,20,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,46.37,38.97,7.4
74867AD200E41EDBA5D8B0C98DDBE052  ,30,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,174.93,147,27.93
74867AD200E41EDBA5D8B0C98DDBE052  ,40,74867AD200E41EDBA5D8B06B26EF6052  ,USD          ,15.46,12.99,2.47
74867AD200E41EDBA5D8B0C98DDBE052  ,50,74867AD200E41EDBA5D8B06B26F50052  ,USD          ,58.31,49,9.31
74867AD200E41EDBA5D8B0C98DDC0052  ,10,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.4,460,87.4
74867AD200E41EDBA5D8B0C98DDC0052  ,20,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,8.21,6.9,1.31
74867AD200E41EDBA5D8B0C98DDC0052  ,30,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,"1,901.62","1,598.00",303.62
74867AD200E41EDBA5D8B0C98DDC0052  ,40,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,273.7,230,43.7
74867AD200E41EDBA5D8B0C98DDC0052  ,50,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,24.63,20.7,3.93
74867AD200E41EDBA5D8B0C98DDC2052  ,10,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,714,600,114
74867AD200E41EDBA5D8B0C98DDC2052  ,20,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"3,996.02","3,358.00",638.02
74867AD200E41EDBA5D8B0C98DDC2052  ,30,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDC2052  ,40,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DDC2052  ,50,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,"3,996.02","3,358.00",638.02
74867AD200E41EDBA5D8B0C98DDC2052  ,60,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.8,11.36
74867AD200E41EDBA5D8B0C98DDC2052  ,70,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,"2,142.00","1,800.00",342
74867AD200E41EDBA5D8B0C98DDC4052  ,10,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,92.82,78,14.82
74867AD200E41EDBA5D8B0C98DDC4052  ,20,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,"1,137.64",956,181.64
74867AD200E41EDBA5D8B0C98DDC4052  ,30,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,"1,674.33","1,407.00",267.33
74867AD200E41EDBA5D8B0C98DDC6052  ,10,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.4,38.46
74867AD200E41EDBA5D8B0C98DDC6052  ,20,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501,95.19
74867AD200E41EDBA5D8B0C98DDC6052  ,30,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,120.43,101.2,19.23
